player,year_signed,apy,med_adjusted_apy,mean_adjusted_apy,smooth_adjusted_apy
Kyle Allen,2023,1.2325,0.633452314831489,-0.2489991538128961,-0.34928160445231776
Nathan Peterman,2023,1.2325,0.633452314831489,-0.2489991538128961,-0.34928160445231776
Brandon Allen,2023,1.2325,0.633452314831489,-0.2489991538128961,-0.34928160445231776
David Blough,2023,1.2325,0.633452314831489,-0.2489991538128961,-0.34928160445231776
Josh Johnson,2019,1.03,1.8612521150592214,-0.27781119445561425,-0.529719391240015
Matt Moore,2019,1.03,1.8612521150592214,-0.27781119445561425,-0.529719391240015
Cody Kessler,2016,0.847271,0.5806852713178294,-0.30381018395982784,-0.6027452577742195
Josh Johnson,2017,0.9075,1.1944444444444444,-0.2952407005234315,-0.7612274596713987
Trevor Siemian,2021,0.99,0.5045871559633026,-0.28350246174306476,-0.5952826145151172
Sean Mannion,2021,0.99,0.5045871559633026,-0.28350246174306476,-0.5952826145151172
Nate Sudfeld,2021,0.99,0.5045871559633026,-0.28350246174306476,-0.5952826145151172
Brett Hundley,2021,0.99,0.5045871559633026,-0.28350246174306476,-0.5952826145151172
Jeff Driskel,2021,0.99,0.5045871559633026,-0.28350246174306476,-0.5952826145151172
Brett Hundley,2021,0.99,0.5045871559633026,-0.28350246174306476,-0.5952826145151172
Joe Webb,2019,1.02,1.8189509306260574,-0.2792340112774769,-0.5326612171728011
Davis Webb,2017,0.902832,1.1771555555555555,-0.2959048714158769,-0.7626714652390162
Josh Johnson,2024,1.3775,0.7771908003428332,-0.22836830989588802,-0.3511685789205807
Chase Daniel,2017,0.9,1.1666666666666667,-0.2963078131398284,-0.7635475200306814
Josh Johnson,2017,0.9,1.1666666666666667,-0.2963078131398284,-0.7635475200306814
Kyle Orton,2005,0.46075,-1.0,-0.35880504204014424,-1.1068517523959218
Blake Bortles,2022,1.12,0.5233401351102608,-0.2650058430588506,-0.3818884362233035
Brett Hundley,2022,1.12,0.5233401351102608,-0.2650058430588506,-0.3818884362233035
Josh Johnson,2022,1.12,0.5233401351102608,-0.2650058430588506,-0.3818884362233035
Kevin Hogan,2022,1.1175,0.518418444135362,-0.2653615472643163,-0.3826225765488814
Josh McCown,2020,1.0625,0.8227176220806791,-0.2731870397845607,-0.45776851964082327
Cooper Rush,2021,0.9775,0.4791029561671763,-0.28528098277039304,-0.5997631983264048
Josh Freeman,2015,0.765,0.32231404958677695,-0.3155158402349738,-0.7537383046962071
Kirk Cousins,2012,0.643172,-0.4936560000000001,-0.33284973301236187,-1.0028402137233838
Nick Mullens,2021,0.97,0.4638124362895003,-0.28634809538679007,-0.6024515486131774
Blake Bortles,2019,1.0,1.734348561759729,-0.28207964492120213,-0.5385448690383735
Ryan Nassib,2013,0.6534,-0.4085714285714286,-0.33139447596696076,-0.8489530186338704
Tyler Wilson,2013,0.652725,-0.4101785714285714,-0.33149051610243646,-0.8491058454530206
Joe Webb,2020,1.05,0.7961783439490444,-0.274965560811889,-0.46128561000567647
Brian Hoyer,2020,1.05,0.7961783439490444,-0.274965560811889,-0.46128561000567647
Brett Hundley,2020,1.0475,0.7908704883227176,-0.27532126501735465,-0.4619890280786471
Sean Mannion,2020,1.0475,0.7908704883227176,-0.27532126501735465,-0.4619890280786471
Landry Jones,2013,0.649805,-0.41713095238095244,-0.3319059786144204,-0.8497669629521595
C.J. Beathard,2017,0.882162,1.1006,-0.29884583378666696,-0.7690655515891994
Josh Freeman,2015,0.7525,0.28099173553719,-0.31729436126230215,-0.7570121075303533
Josh Johnson,2015,0.745,0.25619834710743805,-0.31836147387869906,-0.758976389230841
Christian Ponder,2015,0.745,0.25619834710743805,-0.31836147387869906,-0.758976389230841
Josh Freeman,2015,0.745,0.25619834710743805,-0.31836147387869906,-0.758976389230841
Josh Johnson,2015,0.745,0.25619834710743805,-0.31836147387869906,-0.758976389230841
Matt Barkley,2023,1.165,0.5054982342336877,-0.25860316736046884,-0.3670983126604372
Trevor Siemian,2023,1.165,0.5054982342336877,-0.25860316736046884,-0.3670983126604372
Josh Johnson,2023,1.165,0.5054982342336877,-0.25860316736046884,-0.3670983126604372
A.J. McCarron,2023,1.165,0.5054982342336877,-0.25860316736046884,-0.3670983126604372
Bailey Zappe,2022,1.076768,0.43823031741953755,-0.27115696474312717,-0.39458377804545586
Mark Sanchez,2018,0.915,0.7921478060046192,-0.29417358790703446,-0.5392826562909238
Josh Johnson,2018,0.915,0.7921478060046192,-0.29417358790703446,-0.5392826562909238
Joe Webb,2018,0.915,0.7921478060046192,-0.29417358790703446,-0.5392826562909238
Garrett Gilbert,2022,1.075,0.4347496975620894,-0.2714085187572325,-0.3951029620837045
Christian Ponder,2016,0.8,0.43410852713178305,-0.31053598135845467,-0.6140676479835908
Tim Boyle,2023,1.155,0.4865420741451245,-0.26002598418233147,-0.36973782498756597
C.J. Beathard,2024,1.31,0.6557782052700263,-0.23797232344346075,-0.3682481884727607
Ryan Nassib,2017,0.855,1.0,-0.3027104888382102,-0.7774678821863779
T.J. Yates,2017,0.855,1.0,-0.3027104888382102,-0.7774678821863779
Austin Davis,2017,0.855,1.0,-0.3027104888382102,-0.7774678821863779
Blaine Gabbert,2017,0.855,1.0,-0.3027104888382102,-0.7774678821863779
Will Grier,2019,0.963249,1.5788874788494076,-0.28730863902322945,-0.5493563735239559
Brian Hoyer,2012,0.615,-0.55,-0.3368580925629132,-1.0093421838160008
Brandon Allen,2025,1.4225,0.7651515151515158,-0.2219656341975062,-0.32284140868995365
Jacob Eason,2020,1.006816,0.7044925690021228,-0.28110985297542057,-0.4734361724309421
Jeff Driskel,2023,1.14,0.4581078340122795,-0.2621602094151254,-0.37369709347825925
Nathan Peterman,2024,1.2925,0.6243008658067059,-0.24046225288172035,-0.3726762353936963
Tyler Huntley,2024,1.2925,0.6243008658067059,-0.24046225288172035,-0.3726762353936963
John Wolford,2024,1.2925,0.6243008658067059,-0.24046225288172035,-0.3726762353936963
Kyle Allen,2024,1.2925,0.6243008658067059,-0.24046225288172035,-0.3726762353936963
James Morgan,2020,1.002566,0.6954692144373672,-0.2817145501247122,-0.47463198315499217
Alex Tanney,2021,0.9225,0.36697247706422004,-0.2931064752906375,-0.6194777670960704
Jake Haener,2023,1.136203,0.4509101800266524,-0.2627004529623866,-0.37469931630887
Stetson Bennett,2023,1.134783,0.44821840529407647,-0.2629024929510911,-0.37507412705932225
Nathan Peterman,2020,1.0,0.690021231422505,-0.28207964492120213,-0.47535397146508923
Garrett Gilbert,2021,0.92,0.3618756371049949,-0.29346217949610315,-0.6203738838583279
DeShone Kizer,2021,0.92,0.3618756371049949,-0.29346217949610315,-0.6203738838583279
Nick Mullens,2021,0.92,0.3618756371049949,-0.29346217949610315,-0.6203738838583279
Kyle Sloter,2021,0.92,0.3618756371049949,-0.29346217949610315,-0.6203738838583279
Logan Thomas,2014,0.663023,0.10339838198750391,-0.3300252993392824,-0.8696376905342141
Davis Webb,2021,0.9075,0.33639143730886834,-0.2952407005234315,-0.6248544676696155
Trace McSorley,2021,0.9075,0.33639143730886834,-0.2952407005234315,-0.6248544676696155
Nate Sudfeld,2022,1.035,0.35600264196371506,-0.277099786044683,-0.4068492072929498
Tim Boyle,2022,1.035,0.35600264196371506,-0.277099786044683,-0.4068492072929498
Nathan Peterman,2022,1.035,0.35600264196371506,-0.277099786044683,-0.4068492072929498
Jeff Driskel,2022,1.035,0.35600264196371506,-0.277099786044683,-0.4068492072929498
Joshua Dobbs,2022,1.035,0.35600264196371506,-0.277099786044683,-0.4068492072929498
Nathan Peterman,2022,1.035,0.35600264196371506,-0.277099786044683,-0.4068492072929498
Cooper Rush,2022,1.035,0.35600264196371506,-0.277099786044683,-0.4068492072929498
Austin Davis,2018,0.88,0.7113163972286376,-0.29915344678355366,-0.5487681315465038
Brock Osweiler,2018,0.88,0.7113163972286376,-0.29915344678355366,-0.5487681315465038
David Fales,2018,0.88,0.7113163972286376,-0.29915344678355366,-0.5487681315465038
Sam Ehlinger,2021,0.902676,0.32655657492354734,-0.29592706735829793,-0.6265836145740676
Bryce Petty,2015,0.708424,0.1352859504132234,-0.32356556868634384,-0.7685557982277796
Colt McCoy,2010,0.63525,-1.1798172913339982,-0.33397688849864143,-1.0358254667845719
Will Grier,2022,1.0225,0.3313941870892232,-0.2788783070720112,-0.410519908920839
Thaddeus Lewis,2016,0.76,0.31007751937984496,-0.3162272486459052,-0.623648482075843
T.J. Yates,2016,0.76,0.31007751937984496,-0.3162272486459052,-0.623648482075843
Ricky Stanzi,2013,0.6,-0.5357142857142857,-0.33899231779570715,-0.8610433181044209
Alex Tanney,2019,0.9125,1.3642131979695429,-0.2945292921125001,-0.5642858459502524
Cody Kessler,2019,0.91215,1.3627326565143822,-0.2945790907012653,-0.5643888098579001
Aidan O'Connell,2023,1.087345,0.3582941730659503,-0.269652051390643,-0.3875954456367559
Sam Howell,2022,1.0054,0.2977298208209184,-0.2813113238373963,-0.4155414287477913
Tyler Bray,2020,0.955,0.5944798301486197,-0.28848232061958395,-0.4880154967785607
Trace McSorley,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
Brett Rypien,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
Tim Boyle,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
Nathan Peterman,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
Brett Rypien,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
Will Grier,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
Nathan Peterman,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
Will Grier,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
Brett Rypien,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
Jeff Driskel,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
Mason Rudolph,2023,1.08,0.34437087348090073,-0.2706971103463011,-0.38953416744103203
E.J. Manuel,2017,0.8,0.7962962962962965,-0.31053598135845467,-0.7944816581544514
Matt McGloin,2017,0.8,0.7962962962962965,-0.31053598135845467,-0.7944816581544514
Connor Cook,2016,0.739972,0.24797519379844943,-0.31907686617673164,-0.6284456057058336
Geno Smith,2019,0.895,1.2901861252115059,-0.2970192215507597,-0.5694340413326283
Tom Savage,2019,0.895,1.2901861252115059,-0.2970192215507597,-0.5694340413326283
Sean Mannion,2019,0.895,1.2901861252115059,-0.2970192215507597,-0.5694340413326283
Tom Savage,2014,0.630146,0.03814396976746046,-0.3347030942045201,-0.8780870672300207
Nate Sudfeld,2024,1.21,0.47590769405105265,-0.252200491662087,-0.3935513137352497
Teddy Bridgewater,2024,1.21,0.47590769405105265,-0.252200491662087,-0.3935513137352497
Russell Wilson,2024,1.21,0.47590769405105265,-0.252200491662087,-0.3935513137352497
Ricky Stanzi,2011,0.562763,-0.9691754024503475,-0.34429046079527703,-1.1498852924320524
Clayton Tune,2023,1.047656,0.2830590692904517,-0.2752990690749336,-0.39807140611189745
Ryan Lindley,2015,0.6675,0.0,-0.3293883042481345,-0.7792739668025476
Mike White,2021,0.85,0.21916411824668688,-0.30342189724914154,-0.6454651532015385
Josh Rosen,2021,0.85,0.21916411824668688,-0.30342189724914154,-0.6454651532015385
Brett Rypien,2021,0.85,0.21916411824668688,-0.30342189724914154,-0.6454651532015385
Kyle Allen,2021,0.85,0.21916411824668688,-0.30342189724914154,-0.6454651532015385
Dwayne Haskins,2021,0.85,0.21916411824668688,-0.30342189724914154,-0.6454651532015385
Dorian Thompson-Robinson,2023,1.045567,0.27909912744795085,-0.2755962955090207,-0.39862280023703467
Thaddeus Lewis,2017,0.775,0.7037037037037038,-0.31409302341311124,-0.8022151926853939
Matt Barkley,2017,0.775,0.7037037037037038,-0.31409302341311124,-0.8022151926853939
Kellen Moore,2017,0.775,0.7037037037037038,-0.31409302341311124,-0.8022151926853939
Brock Osweiler,2017,0.775,0.7037037037037038,-0.31409302341311124,-0.8022151926853939
Kellen Moore,2017,0.775,0.7037037037037038,-0.31409302341311124,-0.8022151926853939
Matt McGloin,2017,0.775,0.7037037037037038,-0.31409302341311124,-0.8022151926853939
T.J. Yates,2017,0.775,0.7037037037037038,-0.31409302341311124,-0.8022151926853939
Ryan Nassib,2017,0.775,0.7037037037037038,-0.31409302341311124,-0.8022151926853939
Tom Brady,2000,0.288167,-1.0173178157131362,-0.383360441596896,-1.2514280839444272
Trace McSorley,2022,0.965,0.2181952946665602,-0.2870595037977214,-0.4274051364091292
Kyle Sloter,2022,0.965,0.2181952946665602,-0.2870595037977214,-0.4274051364091292
Josh Rosen,2022,0.965,0.2181952946665602,-0.2870595037977214,-0.4274051364091292
David Blough,2022,0.965,0.2181952946665602,-0.2870595037977214,-0.4274051364091292
Brett Rypien,2022,0.965,0.2181952946665602,-0.2870595037977214,-0.4274051364091292
Kevin Hogan,2022,0.965,0.2181952946665602,-0.2870595037977214,-0.4274051364091292
Sean Clifford,2023,1.041045,0.27052715185590276,-0.276239693275867,-0.3998163877113623
Brandon Weeden,2014,0.615,0.008082123264288758,-0.3368580925629132,-0.8819795835616411
Geno Smith,2019,0.87,1.1844331641285955,-0.3005762636054163,-0.5767886061645937
T.J. Yates,2011,0.55625,-0.9755577713155981,-0.3452171413913562,-1.1513954231290537
Tim Tebow,2015,0.66,-0.024793388429751904,-0.3304554168645314,-0.7812382485030352
Ricky Stanzi,2015,0.66,-0.024793388429751904,-0.3304554168645314,-0.7812382485030352
Ryan Lindley,2015,0.66,-0.024793388429751904,-0.3304554168645314,-0.7812382485030352
Austin Davis,2015,0.66,-0.024793388429751904,-0.3304554168645314,-0.7812382485030352
Mike Kafka,2015,0.66,-0.024793388429751904,-0.3304554168645314,-0.7812382485030352
Trevor Siemian,2020,0.91,0.4989384288747345,-0.2948849963179658,-0.5006770220920321
Taylor Heinicke,2020,0.91,0.4989384288747345,-0.2948849963179658,-0.5006770220920321
David Fales,2020,0.91,0.4989384288747345,-0.2948849963179658,-0.5006770220920321
Trevor Siemian,2020,0.91,0.4989384288747345,-0.2948849963179658,-0.5006770220920321
Blake Bortles,2020,0.91,0.4989384288747345,-0.2948849963179658,-0.5006770220920321
Devlin Hodges,2021,0.8375,0.19367991845056057,-0.3052004182764698,-0.6499457370128262
Kyle Lauletta,2021,0.8375,0.19367991845056057,-0.3052004182764698,-0.6499457370128262
Nathan Enderle,2011,0.552215,-0.9795118413864234,-0.34579124797897776,-1.1523309946571363
Jaren Hall,2023,1.029818,0.24924507092447268,-0.2778370897217722,-0.40277976820102984
Logan Woodside,2022,0.9525,0.19358683979206834,-0.2888380248250496,-0.43107583803701827
Ryan Lindley,2012,0.551327,-0.677346,-0.34591759411275913,-1.0240376240299438
Aaron Murray,2014,0.606856,-0.008082123264288537,-0.33801683458263815,-0.884072588513755
Kyle Allen,2025,1.27,0.3030303030303033,-0.24366359073091126,-0.35565475765666776
Mike White,2024,1.16,0.3859724384415658,-0.25931457577140016,-0.4062028763664942
Davis Webb,2022,0.945,0.17882176686737303,-0.28990513744144664,-0.43327825901375183
Jake Fromm,2020,0.89949,0.4766242038216559,-0.2963803767977434,-0.5036341916708007
A.J. McCarron,2014,0.600413,-0.020870217613947504,-0.33893355546096426,-0.8857284371024668
Brad Sorensen,2013,0.55485,-0.6432142857142858,-0.34541633574641695,-0.8712657342298021
Chris Oladokun,2022,0.937488,0.1640330698259984,-0.2909739574380298,-0.435484203864048
Tim Boyle,2024,1.15,0.36798538731966846,-0.2607373925932628,-0.4087331888927431
Jeff Driskel,2024,1.15,0.36798538731966846,-0.2607373925932628,-0.4087331888927431
Skylar Thompson,2022,0.935552,0.1602217123350372,-0.2912494147747424,-0.43605272213217555
Phillip Walker,2023,1.01,0.21167775286095838,-0.2806568280993395,-0.4080107537309337
Chris Streveler,2023,1.01,0.21167775286095838,-0.2806568280993395,-0.4080107537309337
Phillip Walker,2023,1.01,0.21167775286095838,-0.2806568280993395,-0.4080107537309337
Jake Luton,2023,1.01,0.21167775286095838,-0.2806568280993395,-0.4080107537309337
John Wolford,2023,1.01,0.21167775286095838,-0.2806568280993395,-0.4080107537309337
Jake Luton,2023,1.01,0.21167775286095838,-0.2806568280993395,-0.4080107537309337
John Wolford,2023,1.01,0.21167775286095838,-0.2806568280993395,-0.4080107537309337
Brock Purdy,2022,0.934253,0.15766440170447993,-0.29143423867990237,-0.4364341814453458
Tyler Bray,2018,0.795,0.5150115473441111,-0.311247389769386,-0.5718042857386268
B.J. Daniels,2013,0.551628,-0.6508857142857143,-0.3458747673264211,-0.8719952275798792
Sean Renfree,2013,0.551474,-0.6512523809523809,-0.3458966787054778,-0.8720300947356557
Phillip Walker,2024,1.145,0.35899186175872,-0.2614488010041941,-0.4099983451558675
Tanner McKee,2023,1.00663,0.2052895269111124,-0.28113631736830724,-0.4089002693851761
Kyle Lauletta,2018,0.791925,0.5079099307159355,-0.31168490594210874,-0.5726376524932242
Landry Jones,2018,0.79,0.5034642032332566,-0.3119587981803173,-0.5731593536322811
Austin Davis,2018,0.79,0.5034642032332566,-0.3119587981803173,-0.5731593536322811
Brandon Weeden,2018,0.79,0.5034642032332566,-0.3119587981803173,-0.5731593536322811
Matt Barkley,2018,0.79,0.5034642032332566,-0.3119587981803173,-0.5731593536322811
Austin Davis,2018,0.79,0.5034642032332566,-0.3119587981803173,-0.5731593536322811
Matt McGloin,2018,0.79,0.5034642032332566,-0.3119587981803173,-0.5731593536322811
Feleipe Franks,2021,0.813333,0.14440978593272155,-0.3086389396898652,-0.6586083185302173
Shane Buechele,2021,0.813333,0.14440978593272155,-0.3086389396898652,-0.6586083185302173
Tyrod Taylor,2011,0.536327,-0.9950811760296139,-0.34805181934555307,-1.1560148510234747
B.J. Coleman,2012,0.536474,-0.707052,-0.3480309039382717,-1.0274656292047855
Chandler Harnish,2012,0.536474,-0.707052,-0.3480309039382717,-1.0274656292047855
Joshua Dobbs,2017,0.739781,0.5732629629629631,-0.3191040419780292,-0.8131098867912044
Jamie Newman,2021,0.808333,0.13421610601427097,-0.30935034810079654,-0.6604005520547324
K.J. Costello,2021,0.808333,0.13421610601427097,-0.30935034810079654,-0.6604005520547324
Kenji Bahar,2021,0.808333,0.13421610601427097,-0.30935034810079654,-0.6604005520547324
Zach Mettenberger,2014,0.586279,-0.04892344212707496,-0.34094456475698487,-0.8893608698128276
Tim Boyle,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Tyler Huntley,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Logan Woodside,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Trace McSorley,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Will Grier,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Brett Rypien,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Nathan Peterman,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Daniel Jones,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Will Grier,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Brett Rypien,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Tim Boyle,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Jake Luton,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Logan Woodside,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Tim Boyle,2024,1.125,0.32301775951492523,-0.26429443464791935,-0.41505897020836535
Ryan Finley,2019,0.827414,1.0042893401015227,-0.30663547132300045,-0.5893166660819569
Tyler Bray,2019,0.8264,1.0,-0.30677974494873733,-0.5896149672315415
David Fales,2014,0.583556,-0.05432806433941733,-0.3413319977775781,-0.8900606797937469
Jake Luton,2020,0.869189,0.4122908704883225,-0.30069165404966935,-0.5121599000824341
Dak Prescott,2016,0.680848,0.06464496124031002,-0.3274891283543122,-0.6426070365775914
Cardale Jones,2016,0.680848,0.06464496124031002,-0.3274891283543122,-0.6426070365775914
Bailey Zappe,2023,0.985,0.16428735263955038,-0.28421387015399613,-0.4146095345487557
Greg McElroy,2011,0.526288,-1.0049188239703861,-0.34948018515302093,-1.1583425344362182
Keith Wenning,2014,0.581018,-0.05936549774923165,-0.3416931086869668,-0.8907129448439022
Brett Hundley,2015,0.625908,-0.13749421487603294,-0.3353060839736255,-0.7901670874007722
Max Duggan,2023,0.981555,0.1577569554890403,-0.28470403054912774,-0.41551884654545157
Matt Hasselbeck,1999,0.25,-1.1020408163265305,-0.3887909065608991,-0.9824201070274287
Kurt Warner,1999,0.25,-1.1020408163265305,-0.3887909065608991,-0.9824201070274287
Matt Barkley,2016,0.675,0.04651162790697679,-0.3283211916317375,-0.6440077545218788
Tajh Boyd,2014,0.57467,-0.07196503568678181,-0.3425963128054852,-0.8923443784681677
Garrett Gilbert,2014,0.574649,-0.07200671657787966,-0.34259930072081113,-0.8923497754603086
Shaun Hill,2002,0.306667,-1.0227075822363825,-0.38072823047645016,-1.244106423033395
Logan Thomas,2015,0.6175,-0.1652892561983469,-0.33650238835744756,-0.7923691781391323
Chandler Harnish,2013,0.53,-0.7023809523809523,-0.34895203554874554,-0.8768920252755545
Jake Luton,2022,0.895,0.08038794736940533,-0.2970192215507597,-0.44796106552530846
Chris Streveler,2022,0.895,0.08038794736940533,-0.2970192215507597,-0.44796106552530846
Phillip Walker,2022,0.895,0.08038794736940533,-0.2970192215507597,-0.44796106552530846
Jake Luton,2022,0.895,0.08038794736940533,-0.2970192215507597,-0.44796106552530846
John Wolford,2022,0.895,0.08038794736940533,-0.2970192215507597,-0.44796106552530846
Jake Luton,2022,0.895,0.08038794736940533,-0.2970192215507597,-0.44796106552530846
Logan Woodside,2022,0.895,0.08038794736940533,-0.2970192215507597,-0.44796106552530846
Tyler Huntley,2022,0.895,0.08038794736940533,-0.2970192215507597,-0.44796106552530846
Austin Davis,2014,0.57,-0.08123407194518759,-0.3432607682612951,-0.8935445667204237
Ryan Lindley,2014,0.57,-0.08123407194518759,-0.3432607682612951,-0.8935445667204237
Cole McDonald,2020,0.849171,0.3697898089171973,-0.3035398487636739,-0.5177923092763245
Jake Fromm,2023,0.9625,0.1216359924402833,-0.287415208003187,-0.4205484372847955
Brett Rypien,2025,1.195,0.07575757575757618,-0.2543347168948809,-0.3717924702632484
Tyler Bray,2019,0.805,0.9094754653130289,-0.3098245729475233,-0.5959104747277039
David Fales,2019,0.805,0.9094754653130289,-0.3098245729475233,-0.5959104747277039
Landry Jones,2019,0.805,0.9094754653130289,-0.3098245729475233,-0.5959104747277039
David Fales,2019,0.805,0.9094754653130289,-0.3098245729475233,-0.5959104747277039
Taylor Heinicke,2019,0.805,0.9094754653130289,-0.3098245729475233,-0.5959104747277039
E.J. Manuel,2019,0.805,0.9094754653130289,-0.3098245729475233,-0.5959104747277039
Ben DiNucci,2020,0.847537,0.36632059447982995,-0.3037723370323663,-0.5182520633288181
Jacob Dolegala,2021,0.78,0.07645259938837916,-0.31338161500217987,-0.6705564225447493
Jake Luton,2021,0.78,0.07645259938837916,-0.31338161500217987,-0.6705564225447493
Jacob Dolegala,2021,0.78,0.07645259938837916,-0.31338161500217987,-0.6705564225447493
Tyler Huntley,2021,0.78,0.07645259938837916,-0.31338161500217987,-0.6705564225447493
Kyle Lauletta,2021,0.78,0.07645259938837916,-0.31338161500217987,-0.6705564225447493
Jacob Dolegala,2021,0.78,0.07645259938837916,-0.31338161500217987,-0.6705564225447493
Alex McGough,2021,0.78,0.07645259938837916,-0.31338161500217987,-0.6705564225447493
Jake Fromm,2021,0.78,0.07645259938837916,-0.31338161500217987,-0.6705564225447493
Nathan Enderle,2013,0.525,-0.7142857142857143,-0.34966344395967686,-0.8780240757877784
Spencer Rattler,2024,1.08912,0.25848022008955773,-0.26939950140476243,-0.42413773155254636
Tommy Stevens,2020,0.843898,0.3585944798301485,-0.30429010007384205,-0.5192759586758342
Nate Stanley,2020,0.843137,0.3569787685774946,-0.3043983764339859,-0.5194900791372464
Zac Dysert,2013,0.52205,-0.7213095238095238,-0.3500831749221263,-0.8786919855899905
Ben DiNucci,2022,0.8825,0.055779492494913235,-0.298797742578088,-0.45163176715319764
Garrett Gilbert,2020,0.835,0.33970276008492545,-0.3055561224819355,-0.5217795642811514
Matt Cassel,2005,0.35975,-1.0285371194462103,-0.3731754919409568,-1.1327686201735263
Jarrett Stidham,2019,0.789028,0.8419120135363788,-0.3120970959754023,-0.60060915910755
John Wolford,2025,1.17,0.0,-0.25789175894953753,-0.37717170779877535
Will Grier,2025,1.17,0.0,-0.25789175894953753,-0.37717170779877535
Jordan Travis,2024,1.068569,0.2215150313289465,-0.2723235322553723,-0.42933777682524044
Jake Fromm,2023,0.94,0.07898463224101601,-0.2906165458523779,-0.4264873400208353
Shane Buechele,2023,0.94,0.07898463224101601,-0.2906165458523779,-0.4264873400208353
Jacob Eason,2023,0.94,0.07898463224101601,-0.2906165458523779,-0.4264873400208353
Brandon Allen,2020,0.825,0.3184713375796176,-0.30697893930379805,-0.5245932365730339
Cody Kessler,2019,0.7825,0.8142978003384093,-0.31302591079671427,-0.6025295830764728
B.J. Daniels,2016,0.645,-0.04651162790697679,-0.33258964209732533,-0.6511933800910679
EJ Perry,2022,0.861,0.01345295011078714,-0.3018567987450927,-0.457945373953167
David Fales,2017,0.69,0.3888888888888888,-0.32618696639894357,-0.8285092100905983
Anthony Brown,2022,0.86,0.01148427372082778,-0.3019990804272789,-0.4582390300833981
Carson Strong,2022,0.86,0.01148427372082778,-0.3019990804272789,-0.4582390300833981
Chase Garbers,2022,0.858333,0.008202490178765584,-0.3022362639914834,-0.45872855485249336
Levi Lewis,2022,0.858333,0.008202490178765584,-0.3022362639914834,-0.45872855485249336
Joe Milton III,2024,1.050829,0.18960600263870045,-0.2748476092973566,-0.433826551246806
Davis Cheek,2022,0.855833,0.003280799203867079,-0.30259196819694906,-0.4594626951780712
Brandon Peters,2022,0.855667,0.002953998923133827,-0.302615586956192,-0.4595114420956896
Cole Kelley,2022,0.855,0.001640891771030989,-0.3027104888382102,-0.4597073107345538
Jack Coan,2022,0.855,0.001640891771030989,-0.3027104888382102,-0.4597073107345538
Jarrett Guarantano,2022,0.853333,-0.0016408917710312074,-0.3029476724024147,-0.46019683550364904
Anthony Brown,2022,0.853333,-0.0016408917710312074,-0.3029476724024147,-0.46019683550364904
Dustin Crum,2022,0.853333,-0.0016408917710312074,-0.3029476724024147,-0.46019683550364904
Drew Plitt,2022,0.853333,-0.0016408917710312074,-0.3029476724024147,-0.46019683550364904
Ryan Willis,2022,0.853333,-0.0016408917710312074,-0.3029476724024147,-0.46019683550364904
Felix Harper,2022,0.853333,-0.0016408917710312074,-0.3029476724024147,-0.46019683550364904
Michael Pratt,2025,1.1425,-0.08333333333333291,-0.2618045052096597,-0.3830888690878549
Cody Kessler,2019,0.77,0.7614213197969544,-0.31480443182404255,-0.6062068654924555
Clayton Thorson,2021,0.7455,0.006116207951070342,-0.318290333037606,-0.6829228338639032
Case Keenum,2015,0.585,-0.2727272727272728,-0.3411265430285011,-0.8008810655079125
Pat Devlin,2015,0.585,-0.2727272727272728,-0.3411265430285011,-0.8008810655079125
Devin Leary,2024,1.039597,0.16940294681858553,-0.2764457171516727,-0.4366685982762888
Trevor Siemian,2015,0.583196,-0.2786909090909089,-0.3413832191831651,-0.8013535407329364
Shane Buechele,2021,0.7425,0.0,-0.3187171780841647,-0.6839981739786122
Bryce Perkins,2021,0.7425,0.0,-0.3187171780841647,-0.6839981739786122
Jake Browning,2021,0.7425,0.0,-0.3187171780841647,-0.6839981739786122
