season,player_display_name,games,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards_after_catch,receiving_first_downs,receiving_epa,target_share,fantasy_points,salary_per_year,smoothed_salary_per_year,mean_adj_salary_per_year,med_adj_salary_per_year,year_signed
2017,Kapri Bibbs,3,21,79.0,0,0.0,0.0,4.0,-2.0497655436047353,14,17,128.0,4.0,2.9130987688258756,0.17,26.700000000000003,0.755,-0.3870323500381858,-0.1580201894082362,0.9618984445999732,2018.0
2017,Kapri Bibbs,3,21,79.0,0,0.0,0.0,4.0,-2.0497655436047353,14,17,128.0,4.0,2.9130987688258756,0.17,26.700000000000003,0.755,-0.3870323500381858,-0.1580201894082362,0.9618984445999732,2018.0
2017,Senorise Perry,2,8,30.0,0,0.0,0.0,2.0,-0.9303680042503402,1,1,0.0,0.0,-0.2806168395327404,0.023255813953488372,3.3000000000000003,0.81,-0.3155286069540954,-0.1257801597416516,1.0227894257064722,2019.0
2017,Branden Oliver,8,35,83.0,0,0.0,0.0,6.0,-7.980848605278879,6,11,31.0,2.0,-8.572514486440923,0.05,10.9,0.705,-0.4441352875400322,-0.1873293072869495,0.7007500182803897,2018.0
2017,Devonta Freeman,16,224,938.0,8,4.0,1.0,52.0,-18.969284372079773,42,54,266.0,19.0,10.06554121919932,0.11587982832618025,186.4,1.35,0.4626944908993369,0.1907583133484515,1.8226600985221677,2020.0
2017,Jeremy Hill,7,37,116.0,0,1.0,0.0,5.0,-4.517126480815932,4,4,30.0,1.0,-0.13008690939750522,0.034482758620689655,13.200000000000001,1.5,0.463801418739324,0.2786856669845912,4.853009996761761,2018.0
2017,Fitzgerald Toussaint,2,6,25.0,0,0.0,0.0,1.0,0.774139144748915,2,3,12.0,1.0,-0.759831691510044,0.1111111111111111,3.4000000000000004,0.79,-0.3470602937868934,-0.1375038068931369,1.1447023430236816,2018.0
2017,Terrance West,5,39,138.0,2,1.0,1.0,11.0,-8.062148415745469,2,4,21.0,2.0,-2.8816316418815404,0.05194805194805195,26.1,0.79,-0.3470602937868934,-0.1375038068931369,1.1447023430236816,2018.0
2017,Jerick McKinnon,18,168,644.0,4,2.0,2.0,29.0,-35.14607083403022,65,84,570.0,26.0,-0.3533151686000906,0.13838550247116968,149.70000000000002,7.5,7.316153918960881,3.795779812430182,36.190821155111735,2018.0
2017,Charles Sims,15,21,95.0,0,0.0,0.0,6.0,0.030338812503032386,35,47,206.0,12.0,-7.265308201896018,0.08392857142857142,38.400000000000006,1.0,-0.1072279562791389,-0.0144055118025413,2.2415257335659304,2018.0
2017,Jay Ajayi,17,250,1057.0,1,4.0,3.0,47.0,-31.37251071606999,30,42,279.0,11.0,-1.0666375876371812,0.07749077490774908,134.5,0.805,-0.3227091210865734,-0.1287110715295229,1.0,2019.0
2017,Cameron Artis-Payne,5,18,95.0,1,0.0,0.0,5.0,1.6615155570907518,1,1,6.0,0.0,-0.4539423944661394,0.03333333333333333,15.700000000000001,0.895,-0.1934598667019707,-0.0759546593478391,1.4102096627164993,2019.0
2017,Zach Zenner,7,14,26.0,1,0.0,0.0,2.0,-9.304212670941208,0,1,0.0,0.0,-1.2943406337872148,0.0196078431372549,8.6,1.0,-0.1072279562791389,-0.0144055118025413,2.2415257335659304,2018.0
2017,Raheem Mostert,3,6,30.0,0,1.0,1.0,1.0,-3.3214019417064264,0,0,0.0,0.0,,,1.0000000000000002,0.705,-0.4441352875400322,-0.1873293072869495,0.7007500182803897,2018.0
2017,Corey Grant,10,32,253.0,2,0.0,0.0,10.0,11.957399780512787,6,7,98.0,5.0,6.572833681459008,0.04929577464788732,47.300000000000004,2.914,2.0786724912915377,1.107547520594602,12.238287493079572,2018.0
2017,Akeem Hunt,7,8,23.0,0,0.0,0.0,1.0,-1.676515560830012,4,7,45.0,1.0,-0.8918665062519722,0.04046242774566474,5.4,0.72,-0.4447778613386982,-0.1785365719233355,0.6125797629899724,2019.0
2017,Terrell Watson,5,5,8.0,0,0.0,0.0,3.0,-2.575187227106653,0,0,0.0,0.0,,,0.8,0.555,-0.615444100045571,-0.2752566609230892,-0.0826952606783591,2018.0
2017,Terrell Watson,5,5,8.0,0,0.0,0.0,3.0,-2.575187227106653,0,0,0.0,0.0,,,0.8,0.555,-0.615444100045571,-0.2752566609230892,-0.0826952606783591,2018.0
2017,Malcolm Brown,12,65,260.0,1,1.0,0.0,10.0,-9.456911952421637,9,11,59.0,3.0,-0.2446631562496644,0.055,43.300000000000004,0.63,-0.5297896937928016,-0.2312929841050194,0.3090273788010153,2018.0
2017,Thomas Rawls,9,58,157.0,0,1.0,1.0,6.0,-22.73892710893415,9,13,79.0,4.0,-1.5769633923800206,0.06190476190476191,23.1,0.705,-0.4441352875400322,-0.1873293072869495,0.7007500182803897,2018.0
2017,Rod Smith,10,55,232.0,4,0.0,0.0,15.0,5.496797220082954,19,23,176.0,9.0,10.651933123224124,0.09956709956709957,73.4,0.895,-0.1934598667019707,-0.0759546593478391,1.4102096627164993,2019.0
2017,Matt Jones,2,5,14.0,0,0.0,0.0,1.0,-0.9288830123841763,0,0,0.0,0.0,,,1.4000000000000001,0.755,-0.3870323500381858,-0.1580201894082362,0.9618984445999732,2018.0
2017,Marcus Murphy,1,7,41.0,0,0.0,0.0,2.0,-0.2825241215708494,2,2,10.0,1.0,0.8532880807761103,0.07407407407407407,4.800000000000001,0.7415,-0.2523291191899887,-0.1659336512354888,0.3238916256157637,2020.0
2017,Mack Brown,2,8,29.0,0,0.0,0.0,1.0,-4.299666459904984,1,1,9.0,1.0,0.6768490254180506,0.027777777777777776,4.0,0.63,-0.5297896937928016,-0.2312929841050194,0.3090273788010153,2018.0
2017,Tevin Coleman,17,180,747.0,5,1.0,0.0,35.0,-17.724642266129706,31,43,266.0,15.0,15.483849809066239,0.08757637474541752,156.8,4.25,4.624665116190717,1.89068715031382,16.701914311759342,2019.0
2017,Mike Davis,6,68,240.0,0,0.0,0.0,12.0,-19.515430414340948,15,18,168.0,6.0,2.2887054414022714,0.10526315789473684,37.1,1.35,0.2924926062337852,0.1907583133484515,4.069564717803012,2018.0
2017,Ameer Abdullah,14,165,552.0,4,2.0,1.0,24.0,-36.828167257714085,25,35,146.0,13.0,3.132123611223099,0.07510729613733906,99.4,0.81,-0.3155286069540954,-0.1257801597416516,1.0227894257064722,2019.0
2017,Melvin Gordon,16,284,1105.0,8,1.0,0.0,58.0,-23.05994982329997,58,83,495.0,22.0,8.974357925886872,0.14485165794066318,230.1,8.0,8.276839120470438,4.088870991217314,18.20197044334975,2020.0
2017,David Johnson,1,11,23.0,0,1.0,1.0,0.0,-11.019021630927455,6,9,46.0,3.0,0.2861182698979974,0.19148936170212766,7.0,13.0,13.597477044163972,7.019782779088638,64.91714805026588,2018.0
2017,T.J. Yeldon,12,59,298.0,3,2.0,1.0,8.0,-2.628217061549624,35,47,257.0,17.0,4.80532057854302,0.12303664921465969,74.5,1.6,0.8189926259774168,0.3373039027420177,4.62351868732908,2019.0
2017,Todd Gurley,16,293,1406.0,13,5.0,1.0,71.0,-8.161726209220879,68,97,770.0,32.0,12.788721765639528,0.18618042226487524,332.4,14.375,15.167807825464749,7.825783520753253,72.09872977405442,2018.0
2017,Duke Johnson,16,82,348.0,4,1.0,0.0,26.0,3.9435864383121952,74,93,634.0,31.0,5.0631020423207485,0.16431095406360424,142.1,5.203333,4.693225275689823,2.4495141358071666,24.19540169850937,2018.0
2017,Bronson Hill,1,1,-2.0,0,0.0,0.0,0.0,-1.478791305795312,0,0,0.0,0.0,,,-0.2,0.63,-0.5297896937928016,-0.2312929841050194,0.3090273788010153,2018.0
2017,Rob Kelley,7,62,194.0,3,0.0,0.0,8.0,-8.04813560389448,4,7,20.0,3.0,-1.0325653787585907,0.03723404255319149,39.2,0.72,-0.4447778613386982,-0.1785365719233355,0.6125797629899724,2019.0
2017,Josh Ferguson,3,1,5.0,0,0.0,0.0,0.0,-0.15817594970576465,3,4,24.0,0.0,-0.31179274863097817,0.06451612903225806,2.1,0.1292,-1.1017327158112942,-0.5248531087782113,-2.306635259215929,2018.0
2017,Josh Ferguson,3,1,5.0,0,0.0,0.0,0.0,-0.15817594970576465,3,4,24.0,0.0,-0.31179274863097817,0.06451612903225806,2.1,0.1292,-1.1017327158112942,-0.5248531087782113,-2.306635259215929,2018.0
2017,Josh Ferguson,3,1,5.0,0,0.0,0.0,0.0,-0.15817594970576465,3,4,24.0,0.0,-0.31179274863097817,0.06451612903225806,2.1,0.1292,-1.1017327158112942,-0.5248531087782113,-2.306635259215929,2018.0
2017,C.J. Prosise,4,11,23.0,0,0.0,0.0,1.0,-3.932637135440018,6,11,50.0,3.0,1.2645125953131355,0.12643678160919541,11.0,0.91,-0.0543316199294277,-0.0671619239842251,0.7389162561576356,2020.0
2017,C.J. Prosise,4,11,23.0,0,0.0,0.0,1.0,-3.932637135440018,6,11,50.0,3.0,1.2645125953131355,0.12643678160919541,11.0,0.91,-0.0543316199294277,-0.0671619239842251,0.7389162561576356,2020.0
2017,Tyler Ervin,3,4,12.0,0,0.0,0.0,1.0,-0.728061878005974,8,11,12.0,1.0,-1.8685457090959705,0.11827956989247312,5.0,0.255,-0.9580617250566488,-0.4511113681953687,-1.649585818595858,2018.0
2017,Paul Perkins,7,41,90.0,0,0.0,0.0,3.0,-12.852161052636802,8,10,59.0,1.0,-2.03978544624988,0.05154639175257732,13.600000000000001,0.69,-0.4878609461335658,-0.1961220426505635,0.4758432087511391,2019.0
2017,Alex Collins,15,212,973.0,6,2.0,2.0,51.0,-1.4442912176715499,23,36,190.0,8.0,-4.967368142562918,0.09523809523809523,148.0,0.63,-0.5297896937928016,-0.2312929841050194,0.3090273788010153,2018.0
2017,Dwayne Washington,5,20,44.0,0,0.0,0.0,1.0,-9.088742873719042,2,2,17.0,1.0,1.6487188182072714,0.02857142857142857,5.800000000000001,0.675,-0.4783970500411399,-0.2049147780141774,0.5440609624886403,2018.0
2017,D.J. Foster,7,6,19.0,0,0.0,0.0,0.0,-3.025914729394699,17,28,79.0,8.0,-17.42268599076993,0.11864406779661017,15.200000000000001,0.645,-0.552485573325867,-0.2225002487414054,0.2707383773928897,2019.0
2017,J.D. McKissic,12,46,187.0,1,0.0,0.0,8.0,-3.656294159562094,34,46,186.0,12.0,12.178099116482283,0.11734693877551021,63.300000000000004,3.5,5.308761158451462,1.451050382133121,6.318425343582577,2022.0
2017,Peyton Barber,11,108,423.0,3,2.0,1.0,23.0,-3.707424261723645,16,19,113.0,4.0,-0.5982782997889444,0.07851239669421488,69.7,0.63,-0.5297896937928016,-0.2312929841050194,0.3090273788010153,2018.0
2017,Derrick Henry,18,211,928.0,6,2.0,0.0,45.0,-11.590342146384108,16,23,174.0,5.0,5.051807955706218,0.06534090909090909,154.0,12.5,13.56460616303735,6.726691600301506,29.285714285714285,2020.0
2017,Jordan Howard,16,276,1122.0,9,1.0,1.0,61.0,-14.770301129910518,23,32,157.0,4.0,-8.009469243872445,0.09221902017291066,176.70000000000002,4.875,4.604778674243417,2.257051123797736,10.504926108374384,2020.0
2017,Wendell Smallwood,8,47,174.0,1,0.0,0.0,9.0,-9.07684991369024,13,18,87.0,6.0,3.405963968920674,0.07692307692307693,33.7,0.91,-0.0543316199294277,-0.0671619239842251,0.7389162561576356,2020.0
2017,Elijhaa Penny,7,31,124.0,2,0.0,0.0,7.0,3.049861135368701,4,6,41.0,2.0,0.051739259564783424,0.03389830508474576,28.200000000000003,0.555,-0.615444100045571,-0.2752566609230892,-0.0826952606783591,2018.0
2017,DeAndre Washington,15,57,153.0,2,1.0,0.0,9.0,-10.0462479039561,34,45,165.0,14.0,-13.374127474601519,0.09146341463414634,51.0,1.0475,0.1072390397045612,0.0134381501822363,1.0775862068965518,2020.0
2017,Byron Marshall,3,9,32.0,0,0.0,0.0,1.0,-2.3056421985384077,6,8,51.0,0.0,-9.243412174866535,0.12121212121212122,6.8,0.72,-0.4447778613386982,-0.1785365719233355,0.6125797629899724,2019.0
2017,Devontae Booker,13,79,299.0,1,1.0,0.0,11.0,-4.480927298136521,30,38,231.0,13.0,2.340255884035123,0.08878504672897196,61.400000000000006,1.0475,0.1072390397045612,0.0134381501822363,1.0775862068965518,2020.0
2017,Jalen Richard,15,56,275.0,1,1.0,1.0,10.0,-7.794333827390801,27,36,227.0,13.0,9.436370360827791,0.07045009784735812,61.1,3.095,2.965966351588317,1.213646527315544,11.437556973564265,2019.0
2017,Ezekiel Elliott,10,242,983.0,7,1.0,1.0,55.0,-4.985430675627635,26,38,281.0,6.0,-7.280030827586288,0.1314878892733564,177.20000000000002,15.0,20.06277050101826,8.192147494237169,65.69917958067455,2019.0
2017,Kenyan Drake,14,133,644.0,3,2.0,2.0,24.0,-13.711084194830619,32,48,214.0,7.0,-3.761194807215361,0.10457516339869281,110.3,8.483,8.844392783039288,4.371997069925684,19.391625615763544,2020.0
2017,Christian McCaffrey,17,123,451.0,2,1.0,1.0,21.0,-15.240850155067164,86,121,662.0,40.0,17.795912674002615,0.22830188679245284,166.3,16.015853,17.695942078572905,8.787622600726058,37.94545073891626,2020.0
2017,Aaron Jones,10,81,448.0,4,0.0,0.0,21.0,9.967644628952257,9,18,30.0,2.0,-6.943527009435178,0.09230769230769231,71.0,12.0,17.824793138805536,6.433600421514374,27.794117647058822,2021.0
2017,Elijah McGuire,15,88,315.0,1,1.0,1.0,14.0,-20.12969209598038,17,26,142.0,9.0,2.214082205499901,0.09386281588447654,59.2,0.645,-0.552485573325867,-0.2225002487414054,0.2707383773928897,2019.0
2017,Devante Mays,2,4,1.0,0,2.0,1.0,0.0,-6.66791111137718,3,3,5.0,0.0,-2.943360647012014,0.0967741935483871,-1.9000000000000001,0.1292,-1.1017327158112942,-0.5248531087782113,-2.306635259215929,2018.0
2017,Matt Breida,16,105,465.0,2,1.0,0.0,22.0,0.4085295867116656,21,36,160.0,9.0,-2.4746514523243883,0.07346938775510205,82.5,3.259,2.7058827762904993,1.3097804339577233,6.524630541871921,2020.0
2017,LeShun Daniels,2,3,14.0,0,0.0,0.0,0.0,-0.6501269726431929,0,0,0.0,0.0,,,1.4000000000000001,0.555,-0.615444100045571,-0.2752566609230892,-0.0826952606783591,2018.0
2017,De'Veon Smith,1,0,0.0,0,0.0,0.0,0.0,,3,3,19.0,1.0,1.176843628345523,0.06976744186046512,2.7,0.555,-0.615444100045571,-0.2752566609230892,-0.0826952606783591,2018.0
2017,Samaje Perine,13,175,603.0,1,2.0,2.0,22.0,-36.592577275369514,22,24,206.0,9.0,10.309451351233292,0.07407407407407407,86.5,0.69,-0.4878609461335658,-0.1961220426505635,0.4758432087511391,2019.0
2017,Samaje Perine,13,175,603.0,1,2.0,2.0,22.0,-36.592577275369514,22,24,206.0,9.0,10.309451351233292,0.07407407407407407,86.5,0.69,-0.4878609461335658,-0.1961220426505635,0.4758432087511391,2019.0
2017,James Conner,12,32,144.0,0,0.0,0.0,4.0,-0.302159898361424,0,1,0.0,0.0,-0.4565101850312203,0.018518518518518517,14.4,1.75,1.28644730455427,0.4252312563781574,2.67156862745098,2021.0
2017,Tarik Cohen,16,87,370.0,2,2.0,1.0,17.0,-12.277981325489236,53,71,303.0,9.0,-15.062660948808206,0.1517094017094017,99.14,5.75,5.6329555991869835,2.7699606866752178,12.660098522167486,2020.0
2017,Brian Hill,3,11,37.0,0,0.0,0.0,2.0,-1.4046325620729476,2,2,32.0,1.0,1.0467443396919407,0.02631578947368421,7.300000000000001,0.6,-0.5640514562939094,-0.2488784548322473,0.1523383230092653,2018.0
2017,Chris Carson,4,49,208.0,0,0.0,0.0,11.0,-4.31930923264008,7,8,46.0,3.0,4.43124905473087,0.05714285714285714,32.7,5.2125,6.873181202222075,2.4548876694790502,11.158088235294118,2021.0
2017,Matt Dayes,5,5,13.0,0,0.0,0.0,1.0,-0.21153793457779102,4,5,22.0,1.0,-1.9428156018839218,0.05263157894736842,4.2,0.6,-0.5640514562939094,-0.2488784548322473,0.1523383230092653,2018.0
2017,Austin Ekeler,13,47,260.0,2,1.0,1.0,12.0,0.17148860802990384,27,35,246.0,12.0,4.5712177174378255,0.07625272331154684,79.9,6.125,6.073602852734226,2.989779070765567,13.58374384236453,2020.0
2017,Corey Clement,17,80,354.0,4,0.0,0.0,22.0,3.829309961487912,20,26,242.0,12.0,19.35871925032609,0.05627705627705628,105.60000000000001,0.825,-0.1542116640668028,-0.1169874243780377,0.5295566502463053,2020.0
2017,Tion Green,5,42,165.0,2,0.0,0.0,9.0,-0.13176549770287238,2,2,14.0,0.0,0.9655724903568625,0.06896551724137931,29.900000000000002,0.6,-0.5640514562939094,-0.2488784548322473,0.1523383230092653,2018.0
2017,Tion Green,5,42,165.0,2,0.0,0.0,9.0,-0.13176549770287238,2,2,14.0,0.0,0.9655724903568625,0.06896551724137931,29.900000000000002,0.6,-0.5640514562939094,-0.2488784548322473,0.1523383230092653,2018.0
2017,Justin Davis,1,1,1.0,0,0.0,0.0,0.0,-0.35737026249989867,0,0,0.0,0.0,,,0.1,0.136,-1.28346191201212,-0.5208670687467063,-2.0492251595259794,2019.0
2017,Justin Davis,1,1,1.0,0,0.0,0.0,0.0,-0.35737026249989867,0,0,0.0,0.0,,,0.1,0.136,-1.28346191201212,-0.5208670687467063,-2.0492251595259794,2019.0
2017,Trey Edmunds,1,9,48.0,1,0.0,0.0,1.0,-1.4767639197863263,0,0,0.0,0.0,,,10.8,0.825,-0.1542116640668028,-0.1169874243780377,0.5295566502463053,2020.0
2017,Leonard Fournette,16,338,1282.0,13,2.0,0.0,61.0,-18.505666859368997,43,60,334.0,18.0,5.368359430256177,0.11764705882352941,246.8,2.0,1.2264830637145572,0.5717768457717237,3.4236453201970445,2020.0
2017,Dalvin Cook,4,74,354.0,2,1.0,1.0,15.0,-6.194959351065336,11,16,104.0,3.0,-2.8108992806148554,0.12213740458015267,54.400000000000006,12.6,13.682112097316612,6.785309836058932,29.532019704433495,2020.0
2017,Joe Mixon,14,178,626.0,4,1.0,1.0,35.0,-19.28390676539857,30,34,313.0,9.0,4.42008144655847,0.08717948717948718,111.30000000000001,12.0,12.977076491641029,6.433600421514374,28.054187192118228,2020.0
2017,Alvin Kamara,18,141,794.0,9,1.0,1.0,43.0,26.42942926884848,86,110,751.0,42.0,39.52155101700969,0.18333333333333332,265.2,15.0,16.502254520018965,8.192147494237169,35.443349753694584,2020.0
2017,Kareem Hunt,17,283,1369.0,9,1.0,1.0,62.0,3.263874994274179,56,66,426.0,18.0,16.012444821924255,0.12571428571428572,252.9,1.1,0.1009412127296242,0.0442127239548852,2.3445761166818597,2019.0
2017,D'Onta Foreman,9,78,327.0,2,2.0,1.0,13.0,-11.095003473979887,6,8,66.0,4.0,4.15620765456697,0.057971014492753624,51.0,0.75,-0.2423411147762513,-0.1609511011961076,0.3448275862068966,2020.0
2017,Jamaal Williams,14,153,556.0,4,0.0,0.0,32.0,-2.2278512788761873,25,34,256.0,12.0,8.037948662240524,0.10089020771513353,117.8,3.0,3.303318747755644,1.157959203345989,5.735294117647058,2021.0
2017,Wayne Gallman,13,111,476.0,0,3.0,1.0,19.0,-5.609954676748329,34,48,201.0,8.0,-12.373391362576513,0.09876543209876543,70.9,0.99,0.0601894670878345,-0.0202673353782839,0.8088235294117645,2021.0
2017,Wayne Gallman,13,111,476.0,0,3.0,1.0,19.0,-5.609954676748329,34,48,201.0,8.0,-12.373391362576513,0.09876543209876543,70.9,0.99,0.0601894670878345,-0.0202673353782839,0.8088235294117645,2021.0
2017,Wayne Gallman,13,111,476.0,0,3.0,1.0,19.0,-5.609954676748329,34,48,201.0,8.0,-12.373391362576513,0.09876543209876543,70.9,0.99,0.0601894670878345,-0.0202673353782839,0.8088235294117645,2021.0
2017,Marlon Mack,14,93,358.0,3,1.0,0.0,21.0,-9.173836871399544,21,33,283.0,10.0,11.687408442334265,0.08461538461538462,82.30000000000001,2.0,1.6898215931945448,0.5717768457717237,3.2843137254901955,2021.0
2018,Frank Gore,14,156,722.0,0,1.0,0.0,25.0,-3.905759742305973,12,16,115.0,8.0,6.865175573417218,0.057971014492753624,90.60000000000001,2.0,1.3934337565756507,0.5717768457717237,6.446672743846855,2019.0
2018,Darren Sproles,8,45,145.0,1,0.0,0.0,7.0,-6.0968722062678005,20,30,175.0,8.0,10.404528692219174,0.11904761904761904,52.0,1.33,0.4312448628236088,0.1790346661969661,3.3928896991795803,2019.0
2018,Adrian Peterson,16,251,1042.0,7,2.0,1.0,47.0,-24.2657921242776,20,26,201.0,9.0,2.6784218707471155,0.06806282722513089,169.0,2.515,2.1330267122208775,0.8736607599224703,8.793983591613491,2019.0
2018,Marshawn Lynch,6,90,376.0,3,0.0,0.0,20.0,-2.75941792973246,15,20,90.0,6.0,-1.402694264754548,0.08888888888888889,64.0,1.03,0.0004140148749332,0.0031799589246866,2.0255241567912488,2019.0
2018,LeSean McCoy,14,161,514.0,3,0.0,0.0,22.0,-35.960032575028414,34,46,288.0,10.0,0.6421685557568608,0.1141439205955335,93.2,3.0,2.829536583071236,1.157959203345989,11.004557885141294,2019.0
2018,Mark Ingram,14,156,729.0,6,2.0,1.0,38.0,-12.230165128560753,25,31,164.0,5.0,-6.705947851529345,0.07868020304568528,131.4,5.0,5.701742236062406,2.330323918494519,20.120328167730168,2019.0
2018,Taiwan Jones,2,0,0.0,0,0.0,0.0,0.0,,0,2,0.0,0.0,-1.8606905543711036,0.03773584905660377,0.0,1.02,-0.0139470133900226,-0.002681864651056,1.979945305378304,2019.0
2018,Bilal Powell,7,80,343.0,0,2.0,1.0,16.0,-10.991366525779675,11,18,84.0,3.0,-11.279250526304185,0.09230769230769231,49.300000000000004,1.02,-0.0139470133900226,-0.002681864651056,1.979945305378304,2019.0
2018,Anthony Sherman,8,1,2.0,0,0.0,0.0,1.0,1.7010844007600099,8,9,56.0,5.0,5.787938390421914,0.03345724907063197,15.8,1.1875,0.2717473476955316,0.0955036802426333,1.4224137931034482,2020.0
2018,Jacquizz Rodgers,13,33,106.0,1,0.0,0.0,7.0,-4.897157411731314,38,45,240.0,13.0,-3.577890957781375,0.08806262230919765,45.0,0.93,-0.1431962677746252,-0.0554382768327398,1.5697356426618048,2019.0
2018,Dion Lewis,16,155,517.0,1,1.0,1.0,22.0,-37.46334746646517,59,67,477.0,13.0,-0.36677619611534684,0.15764705882352942,101.7,1.55,0.6977063594578662,0.3079947848633044,2.315270935960591,2020.0
2018,Alfred Morris,11,111,428.0,2,2.0,1.0,24.0,-17.318682814168127,8,13,67.0,5.0,-2.306180398503784,0.05371900826446281,60.1,1.02,-0.0139470133900226,-0.002681864651056,1.979945305378304,2019.0
2018,Brandon Bolden,5,8,91.0,2,1.0,1.0,4.0,1.6325832700822502,3,3,19.0,1.0,1.6218160287244245,0.04285714285714286,26.4,1.85,1.1780183326013132,0.483849492135584,5.762989972652689,2019.0
2018,Robert Turbin,2,4,10.0,0,1.0,1.0,0.0,-5.207133615622297,1,2,3.0,0.0,-0.929349061101675,0.019801980198019802,-0.7,0.805,-0.3227091210865734,-0.1287110715295229,1.0,2019.0
2018,Doug Martin,16,172,723.0,4,3.0,3.0,37.0,-15.040640990540851,18,24,94.0,6.0,-0.33930740191135556,0.0594059405940594,101.9,1.02,-0.0139470133900226,-0.002681864651056,1.979945305378304,2019.0
2018,Lamar Miller,15,215,991.0,5,0.0,0.0,38.0,-12.045593682713296,33,45,228.0,10.0,-12.070400365773821,0.11479591836734694,155.70000000000002,1.05,0.1101766880615428,0.0149036060761719,1.083743842364532,2020.0
2018,Lamar Miller,15,215,991.0,5,0.0,0.0,38.0,-12.045593682713296,33,45,228.0,10.0,-12.070400365773821,0.11479591836734694,155.70000000000002,1.05,0.1101766880615428,0.0149036060761719,1.083743842364532,2020.0
2018,Benny Cunningham,6,12,22.0,0,0.0,0.0,0.0,-6.9900915890706035,1,2,13.0,1.0,-1.6706860663252883,0.05714285714285714,3.1,0.895,-0.1934598667019707,-0.0759546593478391,1.4102096627164993,2019.0
2018,C.J. Anderson,12,113,592.0,4,1.0,0.0,35.0,15.499713035461014,8,14,61.0,2.0,-7.866747939202469,0.06334841628959276,95.0,1.5,0.6753823433278582,0.2786856669845912,4.167730173199635,2019.0
2018,Theo Riddick,14,40,171.0,0,0.0,0.0,8.0,-5.457446134879364,61,74,406.0,16.0,-11.653755694928527,0.15845824411134904,55.5,2.5,2.1114851698234434,0.8648680245588563,8.725615314494073,2019.0
2018,Rex Burkhead,11,80,282.0,3,1.0,0.0,18.0,-13.655506798124406,21,27,161.0,5.0,-3.136640620579617,0.07692307692307693,67.8,2.0,1.2264830637145572,0.5717768457717237,3.4236453201970445,2020.0
2018,Chris Thompson,10,43,178.0,0,1.0,0.0,9.0,-9.594295861970743,41,55,219.0,12.0,-2.2127166053711487,0.1916376306620209,50.6,1.4,0.5214474580389691,0.2200674312271646,1.9458128078817731,2020.0
2018,Spencer Ware,12,51,246.0,2,0.0,0.0,14.0,-1.357684352697106,21,24,247.0,10.0,15.20270475985202,0.06976744186046512,61.1,1.305,0.395342292161219,0.1643801072576095,3.2789425706472186,2019.0
2018,Giovani Bernard,12,56,211.0,3,0.0,0.0,14.0,-4.338234453025507,35,48,227.0,8.0,-4.186959062160028,0.1218274111675127,60.900000000000006,5.15,5.917157660036744,2.418251272130659,20.804010938924336,2019.0
2018,Kenjon Barner,6,19,71.0,0,0.0,0.0,3.0,-4.141214901494095,1,1,0.0,0.0,-0.04238997888751328,0.01818181818181818,7.4,0.895,-0.1934598667019707,-0.0759546593478391,1.4102096627164993,2019.0
2018,Latavius Murray,16,140,578.0,6,0.0,0.0,23.0,-20.443325072170104,22,26,115.0,7.0,-6.951687255083741,0.07536231884057971,109.9,3.6,3.6911982789685873,1.5096686178905476,13.739288969917956,2019.0
2018,Isaiah Crowell,13,143,685.0,6,0.0,0.0,26.0,-9.51617320649502,21,28,173.0,7.0,2.8388182595275873,0.07216494845360824,119.7,1.0,-0.0426690699199343,-0.0144055118025413,1.8887876025524153,2019.0
2018,Charcandrick West,2,2,-1.0,0,0.0,0.0,1.0,-0.988805418193806,2,3,25.0,2.0,3.387153221294284,0.07692307692307693,9.600000000000001,0.805,-0.3227091210865734,-0.1287110715295229,1.0,2019.0
2018,David Fluellen,2,4,16.0,0,0.0,0.0,1.0,-0.5238502941792831,0,0,0.0,0.0,,,1.6,0.72,-0.4447778613386982,-0.1785365719233355,0.6125797629899724,2019.0
2018,Damien Williams,12,85,415.0,6,1.0,1.0,26.0,3.6885625123860306,33,38,312.0,12.0,13.081207834285308,0.11838006230529595,124.6,1.5,0.8830730159139951,0.2786856669845912,2.0588235294117645,2021.0
2018,Carlos Hyde,14,172,571.0,5,2.0,1.0,27.0,-39.06264835494832,10,16,59.0,0.0,-7.435084787954111,0.050314465408805034,88.4,2.8,2.5423160177721185,1.0407227318311356,10.092980856882404,2019.0
2018,James White,19,102,452.0,5,0.0,0.0,25.0,-3.8010657785687574,107,150,832.0,46.0,22.231195616195613,0.22026431718061673,207.4,2.4625,2.436064027179053,0.8428861861498212,4.417892156862744,2021.0
2018,Alfred Blue,17,152,507.0,2,0.0,0.0,26.0,-32.0902644790535,22,29,117.0,4.0,-7.298508284233599,0.08146067415730338,79.2,0.895,-0.1934598667019707,-0.0759546593478391,1.4102096627164993,2019.0
2018,Devonta Freeman,2,14,68.0,0,0.0,0.0,2.0,-4.171046261792071,5,7,20.0,0.0,-4.269300725602079,0.08333333333333333,9.100000000000001,1.35,0.4626944908993369,0.1907583133484515,1.8226600985221677,2020.0
2018,Jeremy Hill,1,4,25.0,0,0.0,0.0,1.0,0.014598853013012558,1,1,5.0,0.0,0.27898092311806977,0.02564102564102564,3.1,0.91,-0.0543316199294277,-0.0671619239842251,0.7389162561576356,2020.0
